Index,ProblemSize,ThreadsPerBlock,NumBlocks,Alignment
3114,1917,128,90,good
3115,1917,128,275,good
3116,1917,768,2,good
3117,1917,768,39,good
3118,1917,768,61,good
3119,1917,768,90,good
3120,1917,768,275,good
3121,1917,92,2,bad
3122,1917,92,39,bad
3123,1917,92,61,bad
3124,1917,92,90,bad
3125,1917,92,275,bad
3126,1917,464,2,bad
3127,1917,464,39,bad
3128,1917,464,61,bad
3129,1917,464,90,bad
3130,1917,464,275,bad
3131,1917,352,2,good
3132,1917,352,39,good
3133,1917,352,61,good
3134,1917,352,90,good
3135,1917,352,275,good
3136,1917,306,2,bad
3137,1917,306,39,bad
3138,1917,306,61,bad
3139,1917,306,90,bad
3140,1917,306,275,bad
3141,1917,192,2,good
3142,1917,192,39,good
3143,1917,192,61,good
3144,1917,192,90,good
3145,1917,192,275,good
3146,1917,741,2,bad
3147,1917,741,39,bad
3148,1917,741,61,bad
3149,1917,741,90,bad
3150,1917,741,275,bad
3151,1921,576,2,good
3152,1921,576,39,good
3153,1921,576,61,good
3154,1921,576,90,good
3155,1921,576,275,good
3156,1921,734,2,bad
3157,1921,734,39,bad
3158,1921,734,61,bad
3159,1921,734,90,bad
3160,1921,734,275,bad
3161,1921,128,2,good
3162,1921,128,39,good
3163,1921,128,61,good
3164,1921,128,90,good
3165,1921,128,275,good
3166,1921,768,2,good
3167,1921,768,39,good
3168,1921,768,61,good
3169,1921,768,90,good
3170,1921,768,275,good
3171,1921,92,2,bad
3172,1921,92,39,bad
3173,1921,92,61,bad
3174,1921,92,90,bad
3175,1921,92,275,bad
3176,1921,464,2,bad
3177,1921,464,39,bad
3178,1921,464,61,bad
3179,1921,464,90,bad
3180,1921,464,275,bad
3181,1921,352,2,good
3182,1921,352,39,good
3183,1921,352,61,good
3184,1921,352,90,good
3185,1921,352,275,good
3186,1921,306,2,bad
3187,1921,306,39,bad
3188,1921,306,61,bad
3189,1921,306,90,bad
3190,1921,306,275,bad
3191,1921,192,2,good
3192,1921,192,39,good
3193,1921,192,61,good
3194,1921,192,90,good
3195,1921,192,275,good
3196,1921,741,2,bad
3197,1921,741,39,bad
3198,1921,741,61,bad
3199,1921,741,90,bad
3200,1921,741,275,bad
3201,1928,576,2,good
3202,1928,576,39,good
3203,1928,576,61,good
3204,1928,576,90,good
3205,1928,576,275,good
3206,1928,734,2,bad
3207,1928,734,39,bad
3208,1928,734,61,bad
3209,1928,734,90,bad
3210,1928,734,275,bad
3211,1928,128,2,good
3212,1928,128,39,good
3213,1928,128,61,good
3214,1928,128,90,good
3215,1928,128,275,good
3216,1928,768,2,good
3217,1928,768,39,good
3218,1928,768,61,good
3219,1928,768,90,good
3220,1928,768,275,good
3221,1928,92,2,bad
3222,1928,92,39,bad
3223,1928,92,61,bad
3224,1928,92,90,bad
3225,1928,92,275,bad
3226,1928,464,2,bad
3227,1928,464,39,bad
3228,1928,464,61,bad
3229,1928,464,90,bad
3230,1928,464,275,bad
3231,1928,352,2,good
3232,1928,352,39,good
3233,1928,352,61,good
3234,1928,352,90,good
3235,1928,352,275,good
3236,1928,306,2,bad
3237,1928,306,39,bad
3238,1928,306,61,bad
3239,1928,306,90,bad
3240,1928,306,275,bad
3241,1928,192,2,good
3242,1928,192,39,good
3243,1928,192,61,good
3244,1928,192,90,good
3245,1928,192,275,good
3246,1928,741,2,bad
3247,1928,741,39,bad
3248,1928,741,61,bad
3249,1928,741,90,bad
3250,1928,741,275,bad
3251,1964,576,2,good
3252,1964,576,39,good
3253,1964,576,61,good
3254,1964,576,90,good
3255,1964,576,275,good
3256,1964,734,2,bad
3257,1964,734,39,bad
3258,1964,734,61,bad
3259,1964,734,90,bad
3260,1964,734,275,bad
3261,1964,128,2,good
3262,1964,128,39,good
3263,1964,128,61,good
3264,1964,128,90,good
3265,1964,128,275,good
3266,1964,768,2,good
3267,1964,768,39,good
3268,1964,768,61,good
3269,1964,768,90,good
3270,1964,768,275,good
3271,1964,92,2,bad
3272,1964,92,39,bad
3273,1964,92,61,bad
3274,1964,92,90,bad
3275,1964,92,275,bad
3276,1964,464,2,bad
3277,1964,464,39,bad
3278,1964,464,61,bad
3279,1964,464,90,bad
3280,1964,464,275,bad
3281,1964,352,2,good
3282,1964,352,39,good
3283,1964,352,61,good
3284,1964,352,90,good
3285,1964,352,275,good
3286,1964,306,2,bad
3287,1964,306,39,bad
3288,1964,306,61,bad
3289,1964,306,90,bad
3290,1964,306,275,bad
3291,1964,192,2,good
3292,1964,192,39,good
3293,1964,192,61,good
3294,1964,192,90,good
3295,1964,192,275,good
3296,1964,741,2,bad
3297,1964,741,39,bad
3298,1964,741,61,bad
3299,1964,741,90,bad
3300,1964,741,275,bad
3301,1969,576,2,good
3302,1969,576,39,good
3303,1969,576,61,good
3304,1969,576,90,good
3305,1969,576,275,good
3306,1969,734,2,bad
3307,1969,734,39,bad
3308,1969,734,61,bad
3309,1969,734,90,bad
3310,1969,734,275,bad
3311,1969,128,2,good
3312,1969,128,39,good
3313,1969,128,61,good
3314,1969,128,90,good
3315,1969,128,275,good
3316,1969,768,2,good
3317,1969,768,39,good
3318,1969,768,61,good
3319,1969,768,90,good
3320,1969,768,275,good
3321,1969,92,2,bad
3322,1969,92,39,bad
3323,1969,92,61,bad
3324,1969,92,90,bad
3325,1969,92,275,bad
3326,1969,464,2,bad
3327,1969,464,39,bad
3328,1969,464,61,bad
3329,1969,464,90,bad
3330,1969,464,275,bad
3331,1969,352,2,good
3332,1969,352,39,good
3333,1969,352,61,good
3334,1969,352,90,good
3335,1969,352,275,good
3336,1969,306,2,bad
3337,1969,306,39,bad
3338,1969,306,61,bad
3339,1969,306,90,bad
3340,1969,306,275,bad
3341,1969,192,2,good
3342,1969,192,39,good
3343,1969,192,61,good
3344,1969,192,90,good
3345,1969,192,275,good
3346,1969,741,2,bad
3347,1969,741,39,bad
3348,1969,741,61,bad
3349,1969,741,90,bad
3350,1969,741,275,bad
3351,1978,576,2,good
3352,1978,576,39,good
3353,1978,576,61,good
3354,1978,576,90,good
3355,1978,576,275,good
3356,1978,734,2,bad
3357,1978,734,39,bad
3358,1978,734,61,bad
3359,1978,734,90,bad
3360,1978,734,275,bad
3361,1978,128,2,good
3362,1978,128,39,good
3363,1978,128,61,good
3364,1978,128,90,good
3365,1978,128,275,good
3366,1978,768,2,good
3367,1978,768,39,good
3368,1978,768,61,good
3369,1978,768,90,good
3370,1978,768,275,good
3371,1978,92,2,bad
3372,1978,92,39,bad
3373,1978,92,61,bad
3374,1978,92,90,bad
3375,1978,92,275,bad
3376,1978,464,2,bad
3377,1978,464,39,bad
3378,1978,464,61,bad
3379,1978,464,90,bad
3380,1978,464,275,bad
3381,1978,352,2,good
3382,1978,352,39,good
3383,1978,352,61,good
3384,1978,352,90,good
3385,1978,352,275,good
3386,1978,306,2,bad
3387,1978,306,39,bad
3388,1978,306,61,bad
3389,1978,306,90,bad
3390,1978,306,275,bad
3391,1978,192,2,good
3392,1978,192,39,good
3393,1978,192,61,good
3394,1978,192,90,good
3395,1978,192,275,good
3396,1978,741,2,bad
3397,1978,741,39,bad
3398,1978,741,61,bad
3399,1978,741,90,bad
3400,1978,741,275,bad
3401,1994,576,2,good
3402,1994,576,39,good
3403,1994,576,61,good
3404,1994,576,90,good
3405,1994,576,275,good
3406,1994,734,2,bad
3407,1994,734,39,bad
3408,1994,734,61,bad
3409,1994,734,90,bad
3410,1994,734,275,bad
3411,1994,128,2,good
3412,1994,128,39,good
3413,1994,128,61,good
3414,1994,128,90,good
3415,1994,128,275,good
3416,1994,768,2,good
3417,1994,768,39,good
3418,1994,768,61,good
3419,1994,768,90,good
3420,1994,768,275,good
3421,1994,92,2,bad
3422,1994,92,39,bad
3423,1994,92,61,bad
3424,1994,92,90,bad
3425,1994,92,275,bad
3426,1994,464,2,bad
3427,1994,464,39,bad
3428,1994,464,61,bad
3429,1994,464,90,bad
3430,1994,464,275,bad
3431,1994,352,2,good
3432,1994,352,39,good
3433,1994,352,61,good
3434,1994,352,90,good
3435,1994,352,275,good
3436,1994,306,2,bad
3437,1994,306,39,bad
3438,1994,306,61,bad
3439,1994,306,90,bad
3440,1994,306,275,bad
3441,1994,192,2,good
3442,1994,192,39,good
3443,1994,192,61,good
3444,1994,192,90,good
3445,1994,192,275,good
3446,1994,741,2,bad
3447,1994,741,39,bad
3448,1994,741,61,bad
3449,1994,741,90,bad
3450,1994,741,275,bad
3451,2013,576,2,good
3452,2013,576,39,good
3453,2013,576,61,good
3454,2013,576,90,good
3455,2013,576,275,good
3456,2013,734,2,bad
3457,2013,734,39,bad
3458,2013,734,61,bad
3459,2013,734,90,bad
3460,2013,734,275,bad
3461,2013,128,2,good
3462,2013,128,39,good
3463,2013,128,61,good
3464,2013,128,90,good
3465,2013,128,275,good
3466,2013,768,2,good
3467,2013,768,39,good
3468,2013,768,61,good
3469,2013,768,90,good
3470,2013,768,275,good
3471,2013,92,2,bad
3472,2013,92,39,bad
3473,2013,92,61,bad
3474,2013,92,90,bad
3475,2013,92,275,bad
3476,2013,464,2,bad
3477,2013,464,39,bad
3478,2013,464,61,bad
3479,2013,464,90,bad
3480,2013,464,275,bad
3481,2013,352,2,good
3482,2013,352,39,good
3483,2013,352,61,good
3484,2013,352,90,good
3485,2013,352,275,good
3486,2013,306,2,bad
3487,2013,306,39,bad
3488,2013,306,61,bad
3489,2013,306,90,bad
3490,2013,306,275,bad
3491,2013,192,2,good
3492,2013,192,39,good
3493,2013,192,61,good
3494,2013,192,90,good
3495,2013,192,275,good
3496,2013,741,2,bad
3497,2013,741,39,bad
3498,2013,741,61,bad
3499,2013,741,90,bad
3500,2013,741,275,bad
3501,2017,576,2,good
3502,2017,576,39,good
3503,2017,576,61,good
3504,2017,576,90,good
3505,2017,576,275,good
3506,2017,734,2,bad
3507,2017,734,39,bad
3508,2017,734,61,bad
3509,2017,734,90,bad
3510,2017,734,275,bad
3511,2017,128,2,good
3512,2017,128,39,good
3513,2017,128,61,good
3514,2017,128,90,good
3515,2017,128,275,good
3516,2017,768,2,good
3517,2017,768,39,good
3518,2017,768,61,good
3519,2017,768,90,good
3520,2017,768,275,good
3521,2017,92,2,bad
3522,2017,92,39,bad
3523,2017,92,61,bad
3524,2017,92,90,bad
3525,2017,92,275,bad
3526,2017,464,2,bad
3527,2017,464,39,bad
3528,2017,464,61,bad
3529,2017,464,90,bad
3530,2017,464,275,bad
3531,2017,352,2,good
3532,2017,352,39,good
3533,2017,352,61,good
3534,2017,352,90,good
3535,2017,352,275,good
3536,2017,306,2,bad
3537,2017,306,39,bad
3538,2017,306,61,bad
3539,2017,306,90,bad
3540,2017,306,275,bad
3541,2017,192,2,good
3542,2017,192,39,good
3543,2017,192,61,good
3544,2017,192,90,good
3545,2017,192,275,good
3546,2017,741,2,bad
3547,2017,741,39,bad
3548,2017,741,61,bad
3549,2017,741,90,bad
3550,2017,741,275,bad
3551,2028,576,2,good
3552,2028,576,39,good
3553,2028,576,61,good
3554,2028,576,90,good
3555,2028,576,275,good
3556,2028,734,2,bad
3557,2028,734,39,bad
3558,2028,734,61,bad
3559,2028,734,90,bad
3560,2028,734,275,bad
3561,2028,128,2,good
3562,2028,128,39,good
3563,2028,128,61,good
3564,2028,128,90,good
3565,2028,128,275,good
3566,2028,768,2,good
3567,2028,768,39,good
3568,2028,768,61,good
3569,2028,768,90,good
3570,2028,768,275,good
3571,2028,92,2,bad
3572,2028,92,39,bad
3573,2028,92,61,bad
3574,2028,92,90,bad
3575,2028,92,275,bad
3576,2028,464,2,bad
3577,2028,464,39,bad
3578,2028,464,61,bad
3579,2028,464,90,bad
3580,2028,464,275,bad
3581,2028,352,2,good
3582,2028,352,39,good
3583,2028,352,61,good
3584,2028,352,90,good
3585,2028,352,275,good
3586,2028,306,2,bad
3587,2028,306,39,bad
3588,2028,306,61,bad
3589,2028,306,90,bad
3590,2028,306,275,bad
3591,2028,192,2,good
3592,2028,192,39,good
3593,2028,192,61,good
3594,2028,192,90,good
3595,2028,192,275,good
3596,2028,741,2,bad
3597,2028,741,39,bad
3598,2028,741,61,bad
3599,2028,741,90,bad
3600,2028,741,275,bad
3601,2044,576,2,good
3602,2044,576,39,good
3603,2044,576,61,good
3604,2044,576,90,good
3605,2044,576,275,good
3606,2044,734,2,bad
3607,2044,734,39,bad
3608,2044,734,61,bad
3609,2044,734,90,bad
3610,2044,734,275,bad
3611,2044,128,2,good
3612,2044,128,39,good
3613,2044,128,61,good
3614,2044,128,90,good
3615,2044,128,275,good
3616,2044,768,2,good
3617,2044,768,39,good
3618,2044,768,61,good
3619,2044,768,90,good
3620,2044,768,275,good
3621,2044,92,2,bad
3622,2044,92,39,bad
3623,2044,92,61,bad
3624,2044,92,90,bad
3625,2044,92,275,bad
3626,2044,464,2,bad
3627,2044,464,39,bad
3628,2044,464,61,bad
3629,2044,464,90,bad
3630,2044,464,275,bad
3631,2044,352,2,good
3632,2044,352,39,good
3633,2044,352,61,good
3634,2044,352,90,good
3635,2044,352,275,good
3636,2044,306,2,bad
3637,2044,306,39,bad
3638,2044,306,61,bad
3639,2044,306,90,bad
3640,2044,306,275,bad
3641,2044,192,2,good
3642,2044,192,39,good
3643,2044,192,61,good
3644,2044,192,90,good
3645,2044,192,275,good
3646,2044,741,2,bad
3647,2044,741,39,bad
3648,2044,741,61,bad
3649,2044,741,90,bad
3650,2044,741,275,bad
3651,2048,576,2,good
3652,2048,576,39,good
3653,2048,576,61,good
3654,2048,576,90,good
3655,2048,576,275,good
3656,2048,734,2,bad
3657,2048,734,39,bad
3658,2048,734,61,bad
3659,2048,734,90,bad
3660,2048,734,275,bad
3661,2048,128,2,good
3662,2048,128,39,good
3663,2048,128,61,good
3664,2048,128,90,good
3665,2048,128,275,good
3666,2048,768,2,good
3667,2048,768,39,good
3668,2048,768,61,good
3669,2048,768,90,good
3670,2048,768,275,good
3671,2048,92,2,bad
3672,2048,92,39,bad
3673,2048,92,61,bad
3674,2048,92,90,bad
3675,2048,92,275,bad
3676,2048,464,2,bad
3677,2048,464,39,bad
3678,2048,464,61,bad
3679,2048,464,90,bad
3680,2048,464,275,bad
3681,2048,352,2,good
3682,2048,352,39,good
3683,2048,352,61,good
3684,2048,352,90,good
3685,2048,352,275,good
3686,2048,306,2,bad
3687,2048,306,39,bad
3688,2048,306,61,bad
3689,2048,306,90,bad
3690,2048,306,275,bad
3691,2048,192,2,good
3692,2048,192,39,good
3693,2048,192,61,good
3694,2048,192,90,good
3695,2048,192,275,good
3696,2048,741,2,bad
3697,2048,741,39,bad
3698,2048,741,61,bad
3699,2048,741,90,bad
3700,2048,741,275,bad
3701,2137,576,2,good
3702,2137,576,39,good
3703,2137,576,61,good
3704,2137,576,90,good
3705,2137,576,275,good
3706,2137,734,2,bad
3707,2137,734,39,bad
3708,2137,734,61,bad
3709,2137,734,90,bad
3710,2137,734,275,bad
3711,2137,128,2,good
3712,2137,128,39,good
3713,2137,128,61,good
3714,2137,128,90,good
3715,2137,128,275,good
3716,2137,768,2,good
3717,2137,768,39,good
3718,2137,768,61,good
3719,2137,768,90,good
3720,2137,768,275,good
3721,2137,92,2,bad
3722,2137,92,39,bad
3723,2137,92,61,bad
3724,2137,92,90,bad
3725,2137,92,275,bad
3726,2137,464,2,bad
3727,2137,464,39,bad
3728,2137,464,61,bad
3729,2137,464,90,bad
3730,2137,464,275,bad
3731,2137,352,2,good
3732,2137,352,39,good
3733,2137,352,61,good
3734,2137,352,90,good
3735,2137,352,275,good
3736,2137,306,2,bad
3737,2137,306,39,bad
3738,2137,306,61,bad
3739,2137,306,90,bad
3740,2137,306,275,bad
3741,2137,192,2,good
3742,2137,192,39,good
3743,2137,192,61,good
3744,2137,192,90,good
3745,2137,192,275,good
3746,2137,741,2,bad
3747,2137,741,39,bad
3748,2137,741,61,bad
3749,2137,741,90,bad
3750,2137,741,275,bad
3751,2174,576,2,good
3752,2174,576,39,good
3753,2174,576,61,good
3754,2174,576,90,good
3755,2174,576,275,good
3756,2174,734,2,bad
3757,2174,734,39,bad
3758,2174,734,61,bad
3759,2174,734,90,bad
3760,2174,734,275,bad
3761,2174,128,2,good
3762,2174,128,39,good
3763,2174,128,61,good
3764,2174,128,90,good
3765,2174,128,275,good
3766,2174,768,2,good
3767,2174,768,39,good
3768,2174,768,61,good
3769,2174,768,90,good
3770,2174,768,275,good
3771,2174,92,2,bad
3772,2174,92,39,bad
3773,2174,92,61,bad
3774,2174,92,90,bad
3775,2174,92,275,bad
3776,2174,464,2,bad
3777,2174,464,39,bad
3778,2174,464,61,bad
3779,2174,464,90,bad
3780,2174,464,275,bad
3781,2174,352,2,good
3782,2174,352,39,good
3783,2174,352,61,good
3784,2174,352,90,good
3785,2174,352,275,good
3786,2174,306,2,bad
3787,2174,306,39,bad
3788,2174,306,61,bad
3789,2174,306,90,bad
3790,2174,306,275,bad
3791,2174,192,2,good
3792,2174,192,39,good
3793,2174,192,61,good
3794,2174,192,90,good
3795,2174,192,275,good
3796,2174,741,2,bad
3797,2174,741,39,bad
3798,2174,741,61,bad
3799,2174,741,90,bad
3800,2174,741,275,bad
3801,2241,576,2,good
3802,2241,576,39,good
3803,2241,576,61,good
3804,2241,576,90,good
3805,2241,576,275,good
3806,2241,734,2,bad
3807,2241,734,39,bad
3808,2241,734,61,bad
3809,2241,734,90,bad
3810,2241,734,275,bad
3811,2241,128,2,good
3812,2241,128,39,good
3813,2241,128,61,good
3814,2241,128,90,good
3815,2241,128,275,good
3816,2241,768,2,good
3817,2241,768,39,good
3818,2241,768,61,good
3819,2241,768,90,good
3820,2241,768,275,good
3821,2241,92,2,bad
3822,2241,92,39,bad
3823,2241,92,61,bad
3824,2241,92,90,bad
3825,2241,92,275,bad
3826,2241,464,2,bad
3827,2241,464,39,bad
3828,2241,464,61,bad
3829,2241,464,90,bad
3830,2241,464,275,bad
3831,2241,352,2,good
3832,2241,352,39,good
3833,2241,352,61,good
3834,2241,352,90,good
3835,2241,352,275,good
3836,2241,306,2,bad
3837,2241,306,39,bad
3838,2241,306,61,bad
3839,2241,306,90,bad
3840,2241,306,275,bad
3841,2241,192,2,good
3842,2241,192,39,good
3843,2241,192,61,good
3844,2241,192,90,good
3845,2241,192,275,good
3846,2241,741,2,bad
3847,2241,741,39,bad
3848,2241,741,61,bad
3849,2241,741,90,bad
3850,2241,741,275,bad
3851,2243,576,2,good
3852,2243,576,39,good
3853,2243,576,61,good
3854,2243,576,90,good
3855,2243,576,275,good
3856,2243,734,2,bad
3857,2243,734,39,bad
3858,2243,734,61,bad
3859,2243,734,90,bad
3860,2243,734,275,bad
3861,2243,128,2,good
3862,2243,128,39,good
3863,2243,128,61,good
3864,2243,128,90,good
3865,2243,128,275,good
3866,2243,768,2,good
3867,2243,768,39,good
3868,2243,768,61,good
3869,2243,768,90,good
3870,2243,768,275,good
3871,2243,92,2,bad
3872,2243,92,39,bad
3873,2243,92,61,bad
3874,2243,92,90,bad
3875,2243,92,275,bad
3876,2243,464,2,bad
3877,2243,464,39,bad
3878,2243,464,61,bad
3879,2243,464,90,bad
3880,2243,464,275,bad
3881,2243,352,2,good
3882,2243,352,39,good
3883,2243,352,61,good
3884,2243,352,90,good
3885,2243,352,275,good
3886,2243,306,2,bad
3887,2243,306,39,bad
3888,2243,306,61,bad
3889,2243,306,90,bad
3890,2243,306,275,bad
3891,2243,192,2,good
3892,2243,192,39,good
3893,2243,192,61,good
3894,2243,192,90,good
3895,2243,192,275,good
3896,2243,741,2,bad
3897,2243,741,39,bad
3898,2243,741,61,bad
3899,2243,741,90,bad
3900,2243,741,275,bad
3901,2395,576,2,good
3902,2395,576,39,good
3903,2395,576,61,good
3904,2395,576,90,good
3905,2395,576,275,good
3906,2395,734,2,bad
3907,2395,734,39,bad
3908,2395,734,61,bad
3909,2395,734,90,bad
3910,2395,734,275,bad
3911,2395,128,2,good
3912,2395,128,39,good
3913,2395,128,61,good
3914,2395,128,90,good
3915,2395,128,275,good
3916,2395,768,2,good
3917,2395,768,39,good
3918,2395,768,61,good
3919,2395,768,90,good
3920,2395,768,275,good
3921,2395,92,2,bad
3922,2395,92,39,bad
3923,2395,92,61,bad
3924,2395,92,90,bad
3925,2395,92,275,bad
3926,2395,464,2,bad
3927,2395,464,39,bad
3928,2395,464,61,bad
3929,2395,464,90,bad
3930,2395,464,275,bad
3931,2395,352,2,good
3932,2395,352,39,good
3933,2395,352,61,good
3934,2395,352,90,good
3935,2395,352,275,good
3936,2395,306,2,bad
3937,2395,306,39,bad
3938,2395,306,61,bad
3939,2395,306,90,bad
3940,2395,306,275,bad
3941,2395,192,2,good
3942,2395,192,39,good
3943,2395,192,61,good
3944,2395,192,90,good
3945,2395,192,275,good
3946,2395,741,2,bad
3947,2395,741,39,bad
3948,2395,741,61,bad
3949,2395,741,90,bad
3950,2395,741,275,bad
3951,2409,576,2,good
3952,2409,576,39,good
3953,2409,576,61,good
3954,2409,576,90,good
3955,2409,576,275,good
3956,2409,734,2,bad
3957,2409,734,39,bad
3958,2409,734,61,bad
3959,2409,734,90,bad
3960,2409,734,275,bad
3961,2409,128,2,good
3962,2409,128,39,good
3963,2409,128,61,good
3964,2409,128,90,good
3965,2409,128,275,good
3966,2409,768,2,good
3967,2409,768,39,good
3968,2409,768,61,good
3969,2409,768,90,good
3970,2409,768,275,good
3971,2409,92,2,bad
3972,2409,92,39,bad
3973,2409,92,61,bad
3974,2409,92,90,bad
3975,2409,92,275,bad
3976,2409,464,2,bad
3977,2409,464,39,bad
3978,2409,464,61,bad
3979,2409,464,90,bad
3980,2409,464,275,bad
3981,2409,352,2,good
3982,2409,352,39,good
3983,2409,352,61,good
3984,2409,352,90,good
3985,2409,352,275,good
3986,2409,306,2,bad
3987,2409,306,39,bad
3988,2409,306,61,bad
3989,2409,306,90,bad
3990,2409,306,275,bad
3991,2409,192,2,good
3992,2409,192,39,good
3993,2409,192,61,good
3994,2409,192,90,good
3995,2409,192,275,good
3996,2409,741,2,bad
3997,2409,741,39,bad
3998,2409,741,61,bad
3999,2409,741,90,bad
4000,2409,741,275,bad
4001,2423,576,2,good
4002,2423,576,39,good
4003,2423,576,61,good
4004,2423,576,90,good
4005,2423,576,275,good
4006,2423,734,2,bad
4007,2423,734,39,bad
4008,2423,734,61,bad
4009,2423,734,90,bad
4010,2423,734,275,bad
4011,2423,128,2,good
4012,2423,128,39,good
4013,2423,128,61,good
4014,2423,128,90,good
4015,2423,128,275,good
4016,2423,768,2,good
4017,2423,768,39,good
4018,2423,768,61,good
4019,2423,768,90,good
4020,2423,768,275,good
4021,2423,92,2,bad
4022,2423,92,39,bad
4023,2423,92,61,bad
4024,2423,92,90,bad
4025,2423,92,275,bad
4026,2423,464,2,bad
4027,2423,464,39,bad
4028,2423,464,61,bad
4029,2423,464,90,bad
4030,2423,464,275,bad
4031,2423,352,2,good
4032,2423,352,39,good
4033,2423,352,61,good
4034,2423,352,90,good
4035,2423,352,275,good
4036,2423,306,2,bad
4037,2423,306,39,bad
4038,2423,306,61,bad
4039,2423,306,90,bad
4040,2423,306,275,bad
4041,2423,192,2,good
4042,2423,192,39,good
4043,2423,192,61,good
4044,2423,192,90,good
4045,2423,192,275,good
4046,2423,741,2,bad
4047,2423,741,39,bad
4048,2423,741,61,bad
4049,2423,741,90,bad
4050,2423,741,275,bad
4051,2469,576,2,good
4052,2469,576,39,good
4053,2469,576,61,good
4054,2469,576,90,good
4055,2469,576,275,good
4056,2469,734,2,bad
4057,2469,734,39,bad
4058,2469,734,61,bad
4059,2469,734,90,bad
4060,2469,734,275,bad
4061,2469,128,2,good
4062,2469,128,39,good
4063,2469,128,61,good
4064,2469,128,90,good
4065,2469,128,275,good
4066,2469,768,2,good
4067,2469,768,39,good
4068,2469,768,61,good
4069,2469,768,90,good
4070,2469,768,275,good
4071,2469,92,2,bad
4072,2469,92,39,bad
4073,2469,92,61,bad
4074,2469,92,90,bad
4075,2469,92,275,bad
4076,2469,464,2,bad
4077,2469,464,39,bad
4078,2469,464,61,bad
4079,2469,464,90,bad
4080,2469,464,275,bad
4081,2469,352,2,good
4082,2469,352,39,good
4083,2469,352,61,good
4084,2469,352,90,good
4085,2469,352,275,good
4086,2469,306,2,bad
4087,2469,306,39,bad
4088,2469,306,61,bad
4089,2469,306,90,bad
4090,2469,306,275,bad
4091,2469,192,2,good
4092,2469,192,39,good
4093,2469,192,61,good
4094,2469,192,90,good
4095,2469,192,275,good
4096,2469,741,2,bad
4097,2469,741,39,bad
4098,2469,741,61,bad
4099,2469,741,90,bad
4100,2469,741,275,bad
4101,2629,576,2,good
4102,2629,576,39,good
4103,2629,576,61,good
4104,2629,576,90,good
4105,2629,576,275,good
4106,2629,734,2,bad
4107,2629,734,39,bad
4108,2629,734,61,bad
4109,2629,734,90,bad
4110,2629,734,275,bad
4111,2629,128,2,good
4112,2629,128,39,good
4113,2629,128,61,good
4114,2629,128,90,good
4115,2629,128,275,good
4116,2629,768,2,good
4117,2629,768,39,good
4118,2629,768,61,good
4119,2629,768,90,good
4120,2629,768,275,good
4121,2629,92,2,bad
4122,2629,92,39,bad
4123,2629,92,61,bad
4124,2629,92,90,bad
4125,2629,92,275,bad
4126,2629,464,2,bad
4127,2629,464,39,bad
4128,2629,464,61,bad
4129,2629,464,90,bad
4130,2629,464,275,bad
4131,2629,352,2,good
4132,2629,352,39,good
4133,2629,352,61,good
4134,2629,352,90,good
4135,2629,352,275,good
4136,2629,306,2,bad
4137,2629,306,39,bad
4138,2629,306,61,bad
4139,2629,306,90,bad
4140,2629,306,275,bad
4141,2629,192,2,good
4142,2629,192,39,good
4143,2629,192,61,good
4144,2629,192,90,good
4145,2629,192,275,good
4146,2629,741,2,bad
4147,2629,741,39,bad
4148,2629,741,61,bad
4149,2629,741,90,bad
4150,2629,741,275,bad
4151,2639,576,2,good
4152,2639,576,39,good
4153,2639,576,61,good
4154,2639,576,90,good
4155,2639,576,275,good
4156,2639,734,2,bad
4157,2639,734,39,bad
4158,2639,734,61,bad
4159,2639,734,90,bad
4160,2639,734,275,bad
4161,2639,128,2,good
4162,2639,128,39,good
4163,2639,128,61,good
4164,2639,128,90,good
4165,2639,128,275,good
4166,2639,768,2,good
4167,2639,768,39,good
4168,2639,768,61,good
4169,2639,768,90,good
4170,2639,768,275,good
4171,2639,92,2,bad
4172,2639,92,39,bad
4173,2639,92,61,bad
4174,2639,92,90,bad
4175,2639,92,275,bad
4176,2639,464,2,bad
4177,2639,464,39,bad
4178,2639,464,61,bad
4179,2639,464,90,bad
4180,2639,464,275,bad
4181,2639,352,2,good
4182,2639,352,39,good
4183,2639,352,61,good
4184,2639,352,90,good
4185,2639,352,275,good
4186,2639,306,2,bad
4187,2639,306,39,bad
4188,2639,306,61,bad
4189,2639,306,90,bad
4190,2639,306,275,bad
4191,2639,192,2,good
4192,2639,192,39,good
4193,2639,192,61,good
4194,2639,192,90,good
4195,2639,192,275,good
4196,2639,741,2,bad
4197,2639,741,39,bad
4198,2639,741,61,bad
4199,2639,741,90,bad
4200,2639,741,275,bad
4201,2648,576,2,good
4202,2648,576,39,good
4203,2648,576,61,good
4204,2648,576,90,good
4205,2648,576,275,good
4206,2648,734,2,bad
4207,2648,734,39,bad
4208,2648,734,61,bad
4209,2648,734,90,bad
4210,2648,734,275,bad
4211,2648,128,2,good
4212,2648,128,39,good
4213,2648,128,61,good
4214,2648,128,90,good
4215,2648,128,275,good
4216,2648,768,2,good
4217,2648,768,39,good
4218,2648,768,61,good
4219,2648,768,90,good
4220,2648,768,275,good
4221,2648,92,2,bad
4222,2648,92,39,bad
4223,2648,92,61,bad
4224,2648,92,90,bad
4225,2648,92,275,bad
4226,2648,464,2,bad
4227,2648,464,39,bad
4228,2648,464,61,bad
4229,2648,464,90,bad
4230,2648,464,275,bad
